0,1,2,3,4,5,6,7
玉函路济大路铁路公安局宿舍 精装 两室 带小房,2室0厅,47平米,12766,60.0,2,3个月以前发布,https://jn.lianjia.com/ershoufang/103128140187.html
首付27W，换房急售，精装修两居室，放眼比较吧！,2室1厅,91.73平米,14827,136.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129214876.html
章丘大学城 山水南城二期 精装两室 诚心出售 随时看房,2室2厅,108平米,5649,61.0,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128730107.html
经十一路 育英 老红线 可贷款 无记录 诚意出售,1室1厅,45.72平米,34996,160.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129337672.html
急售，好房采光好，南北通透，位置号随时看房,2室2厅,89平米,4944,44.0,2,7个月以前发布,https://jn.lianjia.com/ershoufang/103125526653.html
首付27W，换房急售，精装修两居室，放眼比较吧！,2室1厅,91.73平米,14827,136.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129214876.html
5米层高精装修复式！奥体汉峪金谷旁！好楼层,1室1厅,55平米,9091,50.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128617159.html
英雄山路 沿线铁路宿舍两室 刚需小户型 随时看房,2室1厅,59平米,10848,64.0,0,3个月以前发布,https://jn.lianjia.com/ershoufang/103127981167.html
汉峪片区小面积公寓 总价低 适合过度,1室1厅,26平米,8847,23.0,0,31天以前发布,https://jn.lianjia.com/ershoufang/103129400142.html
经十路沿线 世购地铁口 明星小区,1室0厅,30.1平米,9303,28.0,3,8个月以前发布,https://jn.lianjia.com/ershoufang/103124617995.html
中楼层 北向 精装交付 价格合适 民水民电,1室1厅,43平米,6047,26.0,4,2个月以前发布,https://jn.lianjia.com/ershoufang/103128243829.html
腾骐冠宸花园 1室1厅 南,1室1厅,23.77平米,14641,34.8,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128745859.html
春江郦城东区，西单元，观景楼层，采光好 配套齐全,3室2厅,93.38平米,13922,130.0,1,4个月以前发布,https://jn.lianjia.com/ershoufang/103127454189.html
CBD 绿地IFC 南北通透三室 楼层好 有车位地下室,3室2厅,133.22平米,23946,319.0,7,7个月以前发布,https://jn.lianjia.com/ershoufang/103125282927.html
央企仰山五层洋房 精装修，次顶楼，三面环山,3室2厅,95.06平米,26931,256.0,0,6天以前发布,https://jn.lianjia.com/ershoufang/103129856103.html
小区封闭管理，环境优美，此房精装修，南北通透带新风,3室2厅,140.43平米,31333,440.0,0,5个月以前发布,https://jn.lianjia.com/ershoufang/103126529882.html
领秀城房龄新 三室两厅 采光充足 视野开阔,3室2厅,127.31平米,28749,366.0,1,一年前发布,https://jn.lianjia.com/ershoufang/103123052933.html
新东方花园 钻石楼层 价格合适 随时可看,3室2厅,182.08平米,12358,225.0,12,7个月以前发布,https://jn.lianjia.com/ershoufang/103125418990.html
好房推荐 低楼层 甸柳一中旁 小三室 无记录,3室1厅,70平米,28286,198.0,1,4个月以前发布,https://jn.lianjia.com/ershoufang/103127010005.html
仁爱街 一楼带小院 经五路  好房推荐 业主诚意出售,2室1厅,60.74平米,32763,199.0,1,6天以前发布,https://jn.lianjia.com/ershoufang/103129846989.html
中海华山珑城 2室2厅 南 北,2室2厅,96平米,9896,95.0,0,5天以前发布,https://jn.lianjia.com/ershoufang/103129871141.html
恒大绿洲精装修楼层 好采光好 出入便利,3室2厅,137.05平米,6684,91.6,0,13天以前发布,https://jn.lianjia.com/ershoufang/103129737142.html
领秀城17、18区小高层 配套全 精装修上育秀,3室2厅,140.6平米,27028,380.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103129124920.html
楼层好 视野宽阔 配套齐全 交通便利,2室2厅,86.64平米,5194,45.0,3,3个月以前发布,https://jn.lianjia.com/ershoufang/103128071474.html
御山首俯， 无遮挡 采光明亮 诚心出售,3室2厅,116.26平米,11354,132.0,1,11个月以前发布,https://jn.lianjia.com/ershoufang/103123544003.html
楼层好，采光充足，交通方便，诚心出售，随时可看,2室2厅,94.57平米,13535,128.0,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128457172.html
带地下室，满五唯一，采光好，交通便利,2室2厅,90.73平米,13116,119.0,0,4个月以前发布,https://jn.lianjia.com/ershoufang/103127040139.html
龙湖物业 三叶草户型 中间楼层 小高层三居室,3室2厅,115平米,17218,198.0,0,4个月以前发布,https://jn.lianjia.com/ershoufang/103127607080.html
不靠高速，精装满二，通透边户，107平诚意卖,3室2厅,106.78平米,13018,139.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129206619.html
奢华装修，带南院，产权明晰，诚心出售，带车位,4室2厅,235平米,33192,780.0,10,2个月以前发布,https://jn.lianjia.com/ershoufang/103128407168.html
御山首 府两室朝阳，全明户型，采光好,2室2厅,93平米,10538,98.0,3,4个月以前发布,https://jn.lianjia.com/ershoufang/103127246936.html
恒大名都精装大三室 南向阳台 带车位地下室 诚意出售,3室1厅,135平米,12223,165.0,1,3个月以前发布,https://jn.lianjia.com/ershoufang/103128206112.html
绿地城 好楼层 有车位 业主诚心卖 价格可谈,2室2厅,80平米,12500,100.0,0,4个月以前发布,https://jn.lianjia.com/ershoufang/103127015285.html
低密度花园洋房    没有增值税   一梯2户,3室2厅,129.98平米,16003,208.0,5,5个月以前发布,https://jn.lianjia.com/ershoufang/103126433953.html
省委宣传部宿舍的房子，环境优美，交通便利，看房方便,3室2厅,136.78平米,26686,365.0,5,7个月以前发布,https://jn.lianjia.com/ershoufang/103125484065.html
玉函路文化局宿舍 一楼带院 四室 大院传达交通便利,4室2厅,124.83平米,13739,171.5,15,6个月以前发布,https://jn.lianjia.com/ershoufang/103126021768.html
经十路万象城旁 茂岭山二号路 精装复式可贷款随时看房,1室1厅,44.25平米,14916,66.0,3,2个月以前发布,https://jn.lianjia.com/ershoufang/103128395449.html
大观园 经五路 无记录 无抵押，可停车！,2室1厅,59.95平米,28858,173.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129239381.html
文昌山庄，联排边户前后院子，配套设施齐全，交通便利,4室2厅,190.22平米,12565,239.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129086069.html
花园式社区精装洋房卧牛山华山公园华山湖,3室2厅,127.6平米,15596,199.0,0,8个月以前发布,https://jn.lianjia.com/ershoufang/103124951992.html
精装  边户 南北采光  单价10000冒头,3室2厅,115平米,10696,123.0,1,6天以前发布,https://jn.lianjia.com/ershoufang/103129845094.html
业主诚心出售，小户型，精装修，胜利大街片区,2室0厅,44.04平米,15895,70.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128546790.html
二环南 济大旁 大学仕花园 一楼带院 有地下室和车位,3室2厅,126.89平米,14659,186.0,1,5个月以前发布,https://jn.lianjia.com/ershoufang/103126661181.html
财政厅叠拼别墅  阳台虚线   小院200平能开车进去,5室3厅,307.36平米,32536,1000.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128845012.html
诚售 证满两年 精装修 三室两厅两卫  全明户型,3室2厅,134.11平米,19164,257.0,2,9个月以前发布,https://jn.lianjia.com/ershoufang/103123958764.html
精装修大三室  南北通透 拎包入住 带地下室,3室2厅,147.33平米,24978,368.0,1,6个月以前发布,https://jn.lianjia.com/ershoufang/103125957720.html
前排看山观湖  大三室  南北通透  全明户型,3室2厅,128平米,11172,143.0,0,7个月以前发布,https://jn.lianjia.com/ershoufang/103125534926.html
文化东路 绿城物业 精装 诚心出售 价格可谈。,1室1厅,39.49平米,11649,46.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103128968675.html
2楼+南通通透+业主急售+随时看房+方便停车,2室2厅,71.32平米,8554,61.0,0,6天以前发布,https://jn.lianjia.com/ershoufang/103129844987.html
一梯一户小高层，大阳台窗户，采光视野好，急售！,3室2厅,121.82平米,13545,165.0,2,3个月以前发布,https://jn.lianjia.com/ershoufang/103128147952.html
小高层，低公摊，好楼层，近外国语，两室两厅,2室2厅,90.64平米,11916,108.0,0,10个月以前发布,https://jn.lianjia.com/ershoufang/103123887607.html
卧龙花园新上复试，电梯已经统计完了，有车位和地下室,4室2厅,191平米,14922,285.0,0,2天以前发布,https://jn.lianjia.com/ershoufang/103129913652.html
华山湖旁精装现房华山珑城双气 可贷款,1室1厅,55.34平米,7048,39.0,1,18天以前发布,https://jn.lianjia.com/ershoufang/103129639397.html
精装修，南北通透，楼层好，视野宽阔，采光充足,3室2厅,123.32平米,13786,170.0,0,3个月以前发布,https://jn.lianjia.com/ershoufang/103127636211.html
三室户型 采光充足 视野开阔 环境安静,3室2厅,114平米,16492,188.0,2,8个月以前发布,https://jn.lianjia.com/ershoufang/103124671021.html
经十路，燕东苑小两室，双气，交通便利，停车方便,2室0厅,44.9平米,15591,70.0,7,一年前发布,https://jn.lianjia.com/ershoufang/103121839027.html
燕山，好楼层三楼，无记录，通透好，采光好，,3室1厅,80.11平米,16977,136.0,17,一年前发布,https://jn.lianjia.com/ershoufang/103123034067.html
东盛花园 2室2厅 南 北,2室2厅,69.21平米,8670,60.0,0,3天以前发布,https://jn.lianjia.com/ershoufang/103129909281.html
文化西路 大润发 单位宿舍 一室双气 出售,1室0厅,33.67平米,16930,57.0,0,7天以前发布,https://jn.lianjia.com/ershoufang/103129831415.html
恒大绿洲精装修楼层 好采光好 出入便利,3室2厅,126.01平米,6825,86.0,0,13天以前发布,https://jn.lianjia.com/ershoufang/103129738508.html
高新万达旁，洋房三室，一梯两户，业主诚售,3室2厅,145.68平米,14416,210.0,2,15天以前发布,https://jn.lianjia.com/ershoufang/103129699396.html
物业严谨，涵盖健康呼吸健康膳食健康饮水健康运动,3室2厅,155.57平米,10285,160.0,1,30天以前发布,https://jn.lianjia.com/ershoufang/103129406509.html
房子二楼，位置采光好，户型方正，停车方便,1室1厅,52.18平米,10541,55.0,0,28天以前发布,https://jn.lianjia.com/ershoufang/103129458584.html
西南边户 七个窗户 复式上下两层 使用率高,2室2厅,41.37平米,11120,46.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129344190.html
单价合五千和谐广场 使用多50平面积,2室1厅,71.98平米,7780,56.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129251480.html
制锦市北小门 南北通透 双气 采光好  配套设施齐全,2室1厅,60平米,11000,66.0,0,6天以前发布,https://jn.lianjia.com/ershoufang/103129855702.html
家门口山师学-校，全明边户两居，免高税，含地下室,2室2厅,94.41平米,8686,82.0,0,2天以前发布,https://jn.lianjia.com/ershoufang/103129916588.html
胜利大街 2室1厅 南 北,2室1厅,52平米,17693,92.0,0,4天以前发布,https://jn.lianjia.com/ershoufang/103129888422.html
历下区科技城高档小区人车分流环境优美适合首置业,1室1厅,50.04平米,10592,53.0,0,5天以前发布,https://jn.lianjia.com/ershoufang/103129873750.html
小户型 交通便利 配套齐全 总价低,1室1厅,35平米,10000,35.0,0,9天以前发布,https://jn.lianjia.com/ershoufang/103129812486.html
单价1.6！隔墙高新实验！精装修随时看房！,2室1厅,97平米,16805,163.0,1,5天以前发布,https://jn.lianjia.com/ershoufang/103129862827.html
软件园 汉峪金谷旁 洋房 一梯两户 公摊小 只卖这个周,3室2厅,92.16平米,24957,230.0,1,4天以前发布,https://jn.lianjia.com/ershoufang/103129886125.html
西城济水上苑 3室2厅 南 北,3室2厅,120平米,9167,110.0,1,3天以前发布,https://jn.lianjia.com/ershoufang/103129901605.html
海亮艺术华府 3室2厅 南,3室2厅,108.48平米,14289,155.0,0,4天以前发布,https://jn.lianjia.com/ershoufang/103129895372.html
银丰玖玺城融和府 3室2厅 南 北,3室2厅,124平米,20162,250.0,0,5天以前发布,https://jn.lianjia.com/ershoufang/103129877991.html
洪家楼，隆悦花园，房主全家在国外，处理国内房产。,2室1厅,58平米,17069,99.0,0,3天以前发布,https://jn.lianjia.com/ershoufang/103129908300.html
绿城物业 凤凰国际 南北通透 车位地下室 金谷海川,3室2厅,141平米,20568,290.0,0,5天以前发布,https://jn.lianjia.com/ershoufang/103129878921.html
中间楼层，通透三居室，采光视野好，诚心出售,3室2厅,96.98平米,12374,120.0,0,2天以前发布,https://jn.lianjia.com/ershoufang/103129921336.html
友谊苑小区北区 2室1厅 南 北,2室1厅,66.7平米,17992,120.0,0,3天以前发布,https://jn.lianjia.com/ershoufang/103129900844.html
南向，户型好。视野棒。精装修。,1室1厅,46.17平米,8231,38.0,0,5天以前发布,https://jn.lianjia.com/ershoufang/103129864079.html
钢城新苑 地铁二号线 11层花园洋房 二卫大三居,3室2厅,135.44平米,14767,200.0,1,7天以前发布,https://jn.lianjia.com/ershoufang/103129842173.html
小2室 精装修 小高层 中高楼层 业主诚心出售 户型好,2室2厅,84.8平米,14977,127.0,0,3天以前发布,https://jn.lianjia.com/ershoufang/103129901769.html
一楼带院，诚心出售，交通便利，单位宿舍,2室1厅,67.3平米,10402,70.0,0,4天以前发布,https://jn.lianjia.com/ershoufang/103129884902.html
天桥区火车站 北坦 万达 好楼层,2室1厅,64.18平米,10752,69.0,2,13天以前发布,https://jn.lianjia.com/ershoufang/103129729484.html
大地锐城 1室0厅 北,1室0厅,50平米,11200,56.0,0,13天以前发布,https://jn.lianjia.com/ershoufang/103129734812.html
底商成熟 交通便捷 上下两层 双倍使用面积,1室1厅,39平米,9231,36.0,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128844702.html
城投伴山居一区 1室0厅 南 北,1室0厅,26平米,5770,15.0,2,13天以前发布,https://jn.lianjia.com/ershoufang/103129728108.html
中铁奥体26方 1室1厅 东,1室1厅,25.54平米,9006,23.0,0,13天以前发布,https://jn.lianjia.com/ershoufang/103129728114.html
雍景豪庭 3室2厅 南 北,3室2厅,134平米,7836,105.0,2,11天以前发布,https://jn.lianjia.com/ershoufang/103129778109.html
丰润怡邻居 3室2厅 南,3室2厅,101平米,13862,140.0,0,9天以前发布,https://jn.lianjia.com/ershoufang/103129801692.html
省委宿舍 电梯 小院里 一梯一户 四室三厅两卫 双门卫,4室3厅,180平米,27223,490.0,3,15天以前发布,https://jn.lianjia.com/ershoufang/103129703448.html
龙盘山家园 好楼层 精装 带车位 带配套费,3室2厅,125平米,9520,119.0,0,11天以前发布,https://jn.lianjia.com/ershoufang/103129772201.html
青年居易 1室1厅 南,1室1厅,44平米,10228,45.0,0,21天以前发布,https://jn.lianjia.com/ershoufang/103129578880.html
历下区，总价低，房龄新，电梯房,1室1厅,49.5平米,11112,55.0,1,26天以前发布,https://jn.lianjia.com/ershoufang/103129483970.html
洋房  高楼层，景色好，采光好，价格低,4室2厅,138.03平米,18475,255.0,0,26天以前发布,https://jn.lianjia.com/ershoufang/103129481324.html
